Change in Dividend Accruals,Data,Stocks,USD,BTI,2025-03-27,2025-03-28,2025-05-12,33,0,0.25,0.749068,24.64,24.39,Po,,
Change in Dividend Accruals,Data,Stocks,USD,BX,2024-10-25,2024-10-28,2024-11-04,12,2.59,0,0.86,10.32,7.73,Po,,
Change in Dividend Accruals,Data,Stocks,USD,BX,2024-11-04,2024-10-28,2024-11-04,12,-2.58,0,0.86,-10.32,-7.74,Re,,
Change in Dividend Accruals,Data,Stocks,USD,BX,2025-02-07,2025-02-10,2025-02-18,12,4.32,0,1.44,17.28,12.96,Po,,
Change in Dividend Accruals,Data,Stocks,USD,BX,2025-02-18,2025-02-10,2025-02-18,12,-4.32,0,1.44,-17.28,-12.96,Re,,
Change in Dividend Accruals,Data,Stocks,USD,CAT,2024-10-18,2024-10-21,2024-11-20,3,1.06,0,1.41,4.23,3.17,Po,,
Change in Dividend Accruals,Data,Stocks,USD,CAT,2024-11-20,2024-10-21,2024-11-20,3,-1.06,0,1.41,-4.23,-3.17,Re,,
Change in Dividend Accruals,Data,Stocks,USD,CAT,2025-01-20,2025-01-21,2025-02-20,3,1.06,0,1.41,4.23,3.17,Po,,
Change in Dividend Accruals,Data,Stocks,USD,CAT,2025-02-20,2025-01-21,2025-02-20,3,-1.06,0,1.41,-4.23,-3.17,Re,,
Change in Dividend Accruals,Data,Stocks,USD,DXJ,2024-09-24,2024-09-25,2024-09-27,6,0.2,0,0.135,0.81,0.61,Po,,
Change in Dividend Accruals,Data,Stocks,USD,DXJ,2024-09-27,2024-09-25,2024-09-27,6,-0.2,0,0.135,-0.81,-0.61,Re,,
Change in Dividend Accruals,Data,Stocks,USD,DXJ,2024-12-25,2024-12-26,2024-12-30,6,4.33,0,2.88329,17.3,12.97,Po,,
Change in Dividend Accruals,Data,Stocks,USD,DXJ,2024-12-30,2024-12-26,2024-12-30,6,-4.33,0,2.88329,-17.3,-12.97,Re,,
Change in Dividend Accruals,Data,Stocks,USD,EMXC,2024-12-16,2024-12-17,2024-12-20,9,2.25,0,0.999908,9,6.75,Po,,
Change in Dividend Accruals,Data,Stocks,USD,EMXC,2024-12-20,2024-12-17,2024-12-20,9,-2.25,0,0.999908,-9,-6.75,Re,,
Change in Dividend Accruals,Data,Stocks,USD,GE,2024-09-25,2024-09-26,2024-10-25,3,0.21,0,0.28,0.84,0.63,Po,,
Change in Dividend Accruals,Data,Stocks,USD,GE,2024-10-25,2024-09-26,2024-10-25,3,-0.21,0,0.28,-0.84,-0.63,Re,,
Change in Dividend Accruals,Data,Stocks,USD,GE,2024-12-26,2024-12-27,2025-01-27,3,0.21,0,0.28,0.84,0.63,Po,,
Change in Dividend Accruals,Data,Stocks,USD,GE,2025-01-27,2024-12-27,2025-01-27,3,-0.21,0,0.28,-0.84,-0.63,Re,,
Change in Dividend Accruals,Data,Stocks,USD,GE,2025-03-07,2025-03-10,2025-04-25,3,0.27,0,0.36,1.08,0.81,Po,,
Change in Dividend Accruals,Data,Stocks,USD,LLY,2024-11-14,2024-11-15,2024-12-10,6,1.95,0,1.3,7.8,5.85,Po,,
Change in Dividend Accruals,Data,Stocks,USD,LLY,2024-12-10,2024-11-15,2024-12-10,6,-1.95,0,1.3,-7.8,-5.85,Re,,
Change in Dividend Accruals,Data,Stocks,USD,LLY,2025-02-13,2025-02-14,2025-03-10,6,2.26,0,1.5,9,6.74,Po,,
Change in Dividend Accruals,Data,Stocks,USD,LLY,2025-03-10,2025-02-14,2025-03-10,6,-2.25,0,1.5,-9,-6.75,Re,,
Change in Dividend Accruals,Data,Stocks,USD,LRCX,2024-09-16,2024-09-17,2024-10-01,1,0.58,0,2.3,2.3,1.72,Po,,
Change in Dividend Accruals,Data,Stocks,USD,LRCX,2024-10-01,2024-09-17,2024-10-01,1,-0.58,0,2.3,-2.3,-1.72,Re,,
Change in Dividend Accruals,Data,Stocks,USD,LRCX,2024-12-10,2024-12-11,2025-01-08,10,0.58,0,0.23,2.3,1.72,Po,,
Change in Dividend Accruals,Data,Stocks,USD,LRCX,2025-01-08,2024-12-11,2025-01-08,10,-0.58,0,0.23,-2.3,-1.72,Re,,
Change in Dividend Accruals,Data,Stocks,USD,LRCX,2025-03-04,2025-03-05,2025-04-09,10,0.58,0,0.23,2.3,1.72,Po,,
Change in Dividend Accruals,Data,Stocks,USD,MCHI,2024-12-16,2024-12-17,2024-12-20,27,6.02,0,0.891074,24.06,18.04,Po,,
Change in Dividend Accruals,Data,Stocks,USD,MCHI,2024-12-20,2024-12-17,2024-12-20,27,-6.02,0,0.891074,-24.06,-18.04,Re,,
Change in Dividend Accruals,Data,Stocks,USD,MSFT,2024-11-20,2024-11-21,2024-12-12,6,1.25,0,0.83,4.98,3.73,Po,,
Change in Dividend Accruals,Data,Stocks,USD,MSFT,2024-11-20,2024-11-21,2024-12-12,6,0,0,0.83,4.98,4.98,Po,,
Change in Dividend Accruals,Data,Stocks,USD,MSFT,2024-11-20,2024-11-21,2024-12-12,6,1.25,0,0.83,4.98,3.73,Po,,
Change in Dividend Accruals,Data,Stocks,USD,MSFT,2024-11-20,2024-11-21,2024-12-12,6,-1.25,0,0.83,-4.98,-3.73,Re,,
Change in Dividend Accruals,Data,Stocks,USD,MSFT,2024-11-20,2024-11-21,2024-12-12,6,0,0,0.83,-4.98,-4.98,Re,,
Change in Dividend Accruals,Data,Stocks,USD,MSFT,2024-12-12,2024-11-21,2024-12-12,6,-1.25,0,0.83,-4.98,-3.73,Re,,
Change in Dividend Accruals,Data,Stocks,USD,MSFT,2025-02-19,2025-02-20,2025-03-13,6,1.25,0,0.83,4.98,3.73,Po,,
Change in Dividend Accruals,Data,Stocks,USD,MSFT,2025-03-13,2025-02-20,2025-03-13,6,-1.25,0,0.83,-4.98,-3.73,Re,,
Change in Dividend Accruals,Data,Stocks,USD,NVDA,2025-03-11,2025-03-12,2025-04-02,4.2,0.01,0,0.01,0.04,0.03,Po,,
Change in Dividend Accruals,Data,Stocks,USD,RIO,2025-03-06,2025-03-07,2025-04-17,9,0,0.18,2.23,20.07,19.89,Po,,
Change in Dividend Accruals,Data,Stocks,USD,TGT,2024-11-19,2024-11-20,2024-12-10,6,1.68,0,1.12,6.72,5.04,Po,,
Change in Dividend Accruals,Data,Stocks,USD,TGT,2024-12-10,2024-11-20,2024-12-10,6,-1.68,0,1.12,-6.72,-5.04,Re,,
Change in Dividend Accruals,Data,Stocks,USD,TGT,2025-02-11,2025-02-12,2025-03-03,6,1.68,0,1.12,6.72,5.04,Po,,
Change in Dividend Accruals,Data,Stocks,USD,TGT,2025-03-03,2025-02-12,2025-03-03,6,-1.68,0,1.12,-6.72,-5.04,Re,,
Change in Dividend Accruals,Data,Stocks,USD,TIP,2024-10-31,2024-11-01,2024-11-06,60,1.34,0,0.089026,5.34,4,Po,,
Change in Dividend Accruals,Data,Stocks,USD,TIP,2024-11-06,2024-11-01,2024-11-06,60,-1.34,0,0.089026,-5.34,-4,Re,,
Change in Dividend Accruals,Data,Stocks,USD,TIP,2024-11-29,2024-12-02,2024-12-05,60,2.85,0,0.189903,11.39,8.54,Po,,
Change in Dividend Accruals,Data,Stocks,USD,TIP,2024-12-05,2024-12-02,2024-12-05,60,-2.85,0,0.189903,-11.39,-8.54,Re,,
Change in Dividend Accruals,Data,Stocks,USD,TIP,2024-12-17,2024-12-18,2024-12-23,60,2.41,0,0.160303,9.62,7.21,Po,,
Change in Dividend Accruals,Data,Stocks,USD,TIP,2024-12-23,2024-12-18,2024-12-23,60,-2.41,0,0.160303,-9.62,-7.21,Re,,
Change in Dividend Accruals,Data,Stocks,USD,TSM,2024-09-11,2024-09-12,2024-10-09,6,0.79,0,0.625999,3.76,2.97,Po,,
Change in Dividend Accruals,Data,Stocks,USD,TSM,2024-09-11,2024-09-12,2024-10-09,6,0.79,0,0.624826,3.75,2.96,Po,,
Change in Dividend Accruals,Data,Stocks,USD,TSM,2024-09-11,2024-09-12,2024-10-09,6,-0.79,0,0.624826,-3.76,-2.97,Re,,
Change in Dividend Accruals,Data,Stocks,USD,TSM,2024-10-09,2024-09-12,2024-10-09,6,-0.79,0,0.624826,-3.75,-2.96,Re,,
Change in Dividend Accruals,Data,Stocks,USD,TSM,2024-12-11,2024-12-12,2025-01-09,6,0.78,0,0.615593,3.7,2.92,Po,,
Change in Dividend Accruals,Data,Stocks,USD,TSM,2024-12-11,2024-12-12,2025-01-09,6,0.77,0,0.608106,3.65,2.88,Po,,
Change in Dividend Accruals,Data,Stocks,USD,TSM,2024-12-11,2024-12-12,2025-01-09,6,-0.78,0,0.608106,-3.7,-2.92,Re,,
Change in Dividend Accruals,Data,Stocks,USD,TSM,2025-01-09,2024-12-12,2025-01-09,6,-0.77,0,0.608106,-3.65,-2.88,Re,,
Change in Dividend Accruals,Data,Stocks,USD,TSM,2025-03-17,2025-03-18,2025-04-10,6,0.86,0,0.683789,4.1,3.24,Po,,
Change in Dividend Accruals,Data,Total,,,,,,,1.74,0.43,,52.23,50.06,,,
Change in Dividend Accruals,Data,Total Stocks in USD,,,,,,,14.0885872,0.43,,106.6457587,92.1271715,,,
Change in Dividend Accruals,Data,Ending Dividend Accruals in USD,,,,,,,,,,,92.1029176,,,
Stock Yield Enhancement Program Securities Lent Activity,Header,Asset Category,Currency,Symbol,Date,Description,,Transaction ID,Quantity,Collateral Amount,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-01-22,New Loan Allocation,,SLB.101697037,-17,697,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-01-23,Loan Return Allocation,,SLB.101697037,17,-697,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-01-23,New Loan Allocation,,SLB.101745952,-36,1512,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-01-24,Loan Return Allocation,,SLB.101745952,36,-1512,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-01-27,New Loan Allocation,,SLB.101845923,-34,1428,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-01-28,Loan Return Allocation,,SLB.101845923,34,-1428,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-01-30,New Loan Allocation,,SLB.101980212,-30,1230,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-01-31,Loan Return Allocation,,SLB.101980212,30,-1230,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-01-31,New Loan Allocation,,SLB.101980212,-18,756,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-02-03,Loan Return Allocation,,SLB.101980212,18,-756,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-02-06,New Loan Allocation,,SLB.102217901,-30,1260,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-02-07,Loan Return Allocation,,SLB.102217901,30,-1260,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-02-07,New Loan Allocation,,SLB.102265110,-36,1512,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-02-10,Loan Return Allocation,,SLB.102265110,36,-1512,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-02-10,New Loan Allocation,,SLB.102265110,-29,1218,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-02-11,Loan Return Allocation,,SLB.102265110,29,-1218,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-02-13,New Loan Allocation,,SLB.102454867,-35,1505,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-02-14,Loan Return Allocation,,SLB.102454867,35,-1505,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-02-18,New Loan Allocation,,SLB.102571168,-25,1100,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-02-19,Loan Return Allocation,,SLB.102571168,25,-1100,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-02-19,New Loan Allocation,,SLB.102620131,-30,1320,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-02-20,Loan Return Allocation,,SLB.102620131,30,-1320,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-03-26,New Loan Allocation,,SLB.103912717,-36,1440,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-03-27,Loan Return Allocation,,SLB.103912717,36,-1440,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-03-27,New Loan Allocation,,SLB.103965262,-36,1404,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,AIQ,2025-03-28,Loan Return Allocation,,SLB.103965262,36,-1404,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,BLBD,2025-01-23,New Loan Allocation,,SLB.101746702,-60,2520,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,BLBD,2025-01-24,Loan Return Allocation,,SLB.101746702,60,-2520,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,DXJ,2025-03-21,New Loan Allocation,,SLB.103757324,-6,696,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,DXJ,2025-03-24,Loan Return Allocation,,SLB.103757324,6,-696,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,DXJ,2025-03-24,New Loan Allocation,,SLB.103811269,-6,702,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,DXJ,2025-03-25,Loan Return Allocation,,SLB.103811269,6,-702,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,EMXC,2025-02-05,New Loan Allocation,,SLB.102172975,-9,522,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,EMXC,2025-02-06,Loan Return Allocation,,SLB.102172975,9,-522,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,EMXC,2025-02-10,New Loan Allocation,,SLB.102313579,-2,116,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,EMXC,2025-02-11,Loan Return Allocation,,SLB.102313579,2,-116,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,EMXC,2025-02-13,New Loan Allocation,,SLB.102456344,-9,522,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,EMXC,2025-02-14,Loan Return Allocation,,SLB.102456344,9,-522,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,EMXC,2025-02-24,New Loan Allocation,,SLB.102777087,-9,531,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,EMXC,2025-02-25,Loan Return Allocation,,SLB.102777087,9,-531,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,IGPT,2025-01-24,New Loan Allocation,,SLB.101795649,-33,1650,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,IGPT,2025-01-27,Loan Return Allocation,,SLB.101795649,33,-1650,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,IGPT,2025-01-28,New Loan Allocation,,SLB.101890108,-33,1584,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,IGPT,2025-01-29,Loan Return Allocation,,SLB.101890108,33,-1584,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,IGPT,2025-01-29,New Loan Allocation,,SLB.101934946,-33,1617,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,IGPT,2025-01-30,Loan Return Allocation,,SLB.101934946,33,-1617,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,IGPT,2025-01-30,New Loan Allocation,,SLB.101980562,-33,1584,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,IGPT,2025-01-31,Loan Return Allocation,,SLB.101980562,33,-1584,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-02-13,New Loan Allocation,,SLB.102455708,-27,1431,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-02-14,Loan Return Allocation,,SLB.102455708,27,-1431,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-02-19,New Loan Allocation,,SLB.102628908,-27,1512,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-02-20,Loan Return Allocation,,SLB.102628908,27,-1512,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-02-26,New Loan Allocation,,SLB.102826139,-27,1512,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-02-27,Loan Return Allocation,,SLB.102826139,27,-1512,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-02-27,New Loan Allocation,,SLB.102921326,-27,1539,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-02-28,Loan Return Allocation,,SLB.102921326,27,-1539,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-02-28,New Loan Allocation,,SLB.102921326,-27,1539,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-03,Loan Return Allocation,,SLB.102921326,27,-1539,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-03,New Loan Allocation,,SLB.103022126,-27,1485,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-04,Loan Return Allocation,,SLB.103022126,27,-1485,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-04,New Loan Allocation,,SLB.103022126,-23,1242,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-05,Loan Return Allocation,,SLB.103022126,23,-1242,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-06,New Loan Allocation,,SLB.103177879,-16,928,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-07,Loan Return Allocation,,SLB.103177879,16,-928,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-07,New Loan Allocation,,SLB.103229556,-27,1566,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-10,Loan Return Allocation,,SLB.103229556,27,-1566,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-10,New Loan Allocation,,SLB.103229556,-21,1218,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-11,Loan Return Allocation,,SLB.103229556,21,-1218,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-11,New Loan Allocation,,SLB.103331358,-27,1512,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-12,Loan Return Allocation,,SLB.103331358,27,-1512,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-12,New Loan Allocation,,SLB.103382822,-27,1539,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-13,Loan Return Allocation,,SLB.103382822,27,-1539,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-13,New Loan Allocation,,SLB.103382822,-7,399,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-14,Loan Return Allocation,,SLB.103382822,7,-399,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-14,New Loan Allocation,,SLB.103490931,-24,1368,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-17,Loan Return Allocation,,SLB.103490931,24,-1368,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-17,New Loan Allocation,,SLB.103543777,-27,1593,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-18,Loan Return Allocation,,SLB.103543777,27,-1593,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-18,New Loan Allocation,,SLB.103543777,-25,1500,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-19,Loan Return Allocation,,SLB.103543777,25,-1500,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-19,New Loan Allocation,,SLB.103650498,-25,1500,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-20,Loan Return Allocation,,SLB.103650498,25,-1500,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-20,New Loan Allocation,,SLB.103702993,-26,1560,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-21,Loan Return Allocation,,SLB.103702993,26,-1560,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-21,New Loan Allocation,,SLB.103757899,-23,1334,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-24,Loan Return Allocation,,SLB.103757899,23,-1334,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-24,New Loan Allocation,,SLB.103811478,-11,627,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,MCHI,2025-03-25,Loan Return Allocation,,SLB.103811478,11,-627,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,TIP,2025-02-04,New Loan Allocation,,SLB.102102169,-37,4107,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,TIP,2025-02-05,Loan Return Allocation,,SLB.102102169,37,-4107,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,TIP,2025-03-06,New Loan Allocation,,SLB.103176768,-31,3472,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Stocks,USD,TIP,2025-03-07,Loan Return Allocation,,SLB.103176768,31,-3472,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Data,Total,,,,,,,,0,,,,,,
Stock Yield Enhancement Program Securities Lent Activity,Notes,"Important Notice re: SIPC Protection for Loans of Fully Paid and Excess Margin Securities:  Please be aware that if you execute loans of your fully paid or excess margin securities, the  provisions of the Securities Investor Protection Act of 1970 may not protect you with respect to the securities loan transaction.  Therefore, the collateral value credited to your account by Interactive Brokers (see above) may constitute the only source of satisfaction in the event that Interactive Brokers cannot return the securities.",,,,,,,,,,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Header,Currency,Value Date,Symbol,Start Date,Quantity,Collateral Amount,Market-based Rate (%),Interest Rate on Customer Collateral (%),Interest Paid to Customer,Code,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-01-22,AIQ,2025-01-22,-17,697,1.11,0.56,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-01-23,AIQ,2025-01-23,-36,1512,1.33,0.67,0.03,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-01-23,BLBD,2025-01-23,-60,2520,0.1,0.05,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-01-24,IGPT,2025-01-24,-33,1650,0.1,0.05,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-01-25,IGPT,2025-01-24,-33,1650,0.1,0.05,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-01-26,IGPT,2025-01-24,-33,1650,0.1,0.05,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-01-27,AIQ,2025-01-27,-34,1428,1.34,0.67,0.03,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-01-28,IGPT,2025-01-28,-33,1584,0.32,0.16,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-01-29,IGPT,2025-01-29,-33,1617,0.34,0.17,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-01-30,AIQ,2025-01-30,-30,1230,1.23,0.62,0.02,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-01-30,IGPT,2025-01-30,-33,1584,0.34,0.17,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-01-31,AIQ,2025-01-31,-18,756,1.15,0.58,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-02-01,AIQ,2025-01-31,-18,756,1.15,0.58,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-02-02,AIQ,2025-01-31,-18,756,1.15,0.58,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-02-04,TIP,2025-02-04,-37,4107,0.28,0.14,0.02,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-02-05,EMXC,2025-02-05,-9,522,0.16,0.08,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-02-06,AIQ,2025-02-06,-30,1260,1.14,0.57,0.02,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-02-07,AIQ,2025-02-07,-36,1512,1.19,0.6,0.03,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-02-08,AIQ,2025-02-07,-36,1512,1.19,0.6,0.03,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-02-09,AIQ,2025-02-07,-36,1512,1.19,0.6,0.03,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-02-10,AIQ,2025-02-10,-29,1218,1.14,0.57,0.02,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-02-10,EMXC,2025-02-10,-2,116,0.18,0.09,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-02-13,AIQ,2025-02-13,-35,1505,1.71,0.86,0.04,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-02-13,EMXC,2025-02-13,-9,522,0.27,0.14,0.01,Po,,,,,
Stock Yield Enhancement Program Securities Lent Interest Details,Data,USD,2025-02-13,MCHI,2025-02-13,-27,1431,0.29,0.15,0.01,Po,,,,,
